,date,close_val,change_val,open_val,high_val,low_val,acc_quant
716,2018-11-29,130500.0,1500.0,133000.0,134000.0,129000.0,559552.0
717,2018-11-30,126500.0,4000.0,131000.0,131000.0,126000.0,801837.0
718,2018-12-03,126000.0,500.0,130500.0,130500.0,125000.0,486166.0
719,2018-12-04,123500.0,2500.0,127500.0,127500.0,122500.0,512742.0
720,2018-12-05,125000.0,1500.0,124500.0,127000.0,123000.0,308805.0
721,2018-12-06,120000.0,5000.0,123000.0,124000.0,119500.0,445309.0
722,2018-12-07,121000.0,1000.0,121500.0,123500.0,119500.0,565663.0
723,2018-12-10,119000.0,2000.0,119000.0,121500.0,117500.0,376421.0
724,2018-12-11,123000.0,4000.0,120000.0,123500.0,117500.0,506349.0
725,2018-12-12,124500.0,1500.0,124000.0,126000.0,122500.0,490812.0
726,2018-12-13,124000.0,500.0,125500.0,125500.0,123000.0,972556.0
727,2018-12-14,123500.0,500.0,123500.0,124000.0,121500.0,259268.0
728,2018-12-17,122000.0,1500.0,124000.0,124000.0,120500.0,294847.0
729,2018-12-18,122000.0,0.0,120500.0,124000.0,120000.0,342972.0
730,2018-12-19,127500.0,5500.0,123000.0,128500.0,122500.0,385472.0
731,2018-12-20,127000.0,500.0,125500.0,128000.0,123500.0,364624.0
732,2018-12-21,121500.0,5500.0,127000.0,127000.0,121000.0,507653.0
733,2018-12-24,123000.0,1500.0,122000.0,124500.0,121000.0,278884.0
734,2018-12-26,119000.0,4000.0,121000.0,122000.0,117500.0,275517.0
735,2018-12-27,122500.0,3500.0,120500.0,123000.0,118500.0,371637.0
736,2018-12-28,122000.0,500.0,122500.0,123000.0,120500.0,322665.0
737,2019-01-02,118000.0,4000.0,121000.0,122000.0,117000.0,356120.0
738,2019-01-03,122000.0,4000.0,120000.0,125000.0,119000.0,525020.0
739,2019-01-04,125500.0,3500.0,123500.0,126000.0,122500.0,520785.0
740,2019-01-07,131500.0,6000.0,128000.0,132500.0,127000.0,502619.0
741,2019-01-08,130000.0,1500.0,132000.0,134000.0,129000.0,376127.0
742,2019-01-09,133000.0,3000.0,131000.0,134500.0,129500.0,381372.0
743,2019-01-10,131000.0,2000.0,132000.0,134500.0,130000.0,293112.0
744,2019-01-11,131000.0,0.0,133000.0,134500.0,130500.0,322925.0
745,2019-01-14,127000.0,4000.0,130000.0,130500.0,125000.0,525411.0
746,2019-01-15,132500.0,5500.0,127500.0,132500.0,127500.0,335999.0
747,2019-01-16,132500.0,0.0,132500.0,135000.0,131000.0,272719.0
748,2019-01-17,136000.0,3500.0,131500.0,138000.0,131500.0,407099.0
749,2019-01-18,137500.0,1500.0,137000.0,138500.0,136500.0,328761.0
750,2019-01-21,131000.0,6500.0,138000.0,138000.0,131000.0,457161.0
751,2019-01-22,130000.0,1000.0,128500.0,130500.0,126500.0,502285.0
752,2019-01-23,132500.0,2500.0,130000.0,134500.0,130000.0,259375.0
753,2019-01-24,129500.0,3000.0,131000.0,132500.0,127500.0,562335.0
754,2019-01-25,130000.0,500.0,127500.0,131000.0,127000.0,281650.0
755,2019-01-28,132000.0,2000.0,129500.0,132500.0,129500.0,283360.0
756,2019-01-29,136000.0,4000.0,130000.0,136500.0,130000.0,411369.0
757,2019-01-30,136000.0,0.0,139000.0,139500.0,133000.0,462280.0
758,2019-01-31,136000.0,0.0,138000.0,143500.0,136000.0,1054276.0
759,2019-02-01,133500.0,2500.0,138000.0,140000.0,133000.0,530284.0
760,2019-02-07,129000.0,4500.0,132000.0,134000.0,128500.0,737938.0
761,2019-02-08,126000.0,3000.0,126500.0,129000.0,124500.0,704393.0
762,2019-02-11,125500.0,500.0,127000.0,128500.0,125000.0,801465.0
763,2019-02-12,123500.0,2000.0,123500.0,124000.0,121500.0,1160217.0
764,2019-02-13,125000.0,1500.0,123500.0,126500.0,123500.0,373571.0
765,2019-02-14,127500.0,2500.0,125000.0,130500.0,125000.0,700427.0
766,2019-02-15,127500.0,0.0,128500.0,131000.0,127500.0,420100.0
767,2019-02-18,127000.0,500.0,129500.0,131000.0,125500.0,533191.0
768,2019-02-19,126500.0,500.0,127000.0,128000.0,125500.0,218351.0
769,2019-02-20,127000.0,500.0,126500.0,128000.0,125500.0,231753.0
770,2019-02-21,129000.0,2000.0,126500.0,130000.0,126500.0,347083.0
771,2019-02-22,127000.0,2000.0,129500.0,129500.0,125000.0,301395.0
772,2019-02-25,126000.0,1000.0,127000.0,128500.0,125500.0,338113.0
773,2019-02-26,131500.0,5500.0,126500.0,134000.0,126000.0,591643.0
774,2019-02-27,129500.0,2000.0,132000.0,134000.0,129000.0,322664.0
775,2019-02-28,133000.0,3500.0,130500.0,136000.0,130000.0,584183.0
776,2019-03-04,138000.0,5000.0,135000.0,139500.0,134000.0,743644.0
777,2019-03-05,135500.0,2500.0,140000.0,140000.0,135000.0,387063.0
778,2019-03-06,137500.0,2000.0,136500.0,139000.0,134500.0,403724.0
779,2019-03-07,138500.0,1000.0,139500.0,139500.0,136500.0,254573.0
780,2019-03-08,133000.0,5500.0,135500.0,136000.0,131500.0,304114.0
781,2019-03-11,133500.0,500.0,131500.0,133500.0,131000.0,151479.0
782,2019-03-12,130500.0,3000.0,135000.0,135500.0,129500.0,367651.0
783,2019-03-13,130500.0,0.0,129500.0,132000.0,128000.0,268047.0
784,2019-03-14,131000.0,500.0,132500.0,133500.0,129000.0,554454.0
785,2019-03-15,130500.0,500.0,131000.0,132000.0,129500.0,907507.0
786,2019-03-18,132000.0,1500.0,131500.0,133500.0,131000.0,248810.0
787,2019-03-19,130500.0,1500.0,132000.0,132500.0,130000.0,200830.0
788,2019-03-20,128500.0,2000.0,130000.0,131000.0,126500.0,371499.0
789,2019-03-21,128000.0,500.0,128500.0,131000.0,127000.0,399492.0
790,2019-03-22,127000.0,1000.0,127000.0,129500.0,126000.0,379311.0
791,2019-03-25,126000.0,1000.0,126000.0,128000.0,125000.0,279179.0
792,2019-03-26,126500.0,500.0,125500.0,127000.0,125000.0,452377.0
793,2019-03-27,123000.0,3500.0,126000.0,126000.0,122000.0,429156.0
794,2019-03-28,122000.0,1000.0,122500.0,123000.0,120500.0,449545.0
795,2019-03-29,124000.0,2000.0,121500.0,124500.0,121500.0,421477.0
796,2019-04-01,124000.0,0.0,124000.0,125500.0,123500.0,367014.0
797,2019-04-02,124500.0,500.0,124500.0,125500.0,123500.0,471744.0
798,2019-04-03,122000.0,2500.0,123000.0,123500.0,121000.0,958364.0
799,2019-04-04,122500.0,500.0,122500.0,123500.0,121500.0,361821.0
800,2019-04-05,123000.0,500.0,122500.0,123500.0,122000.0,365838.0
801,2019-04-08,121500.0,1500.0,122500.0,123000.0,121000.0,393376.0
802,2019-04-09,121500.0,0.0,121500.0,122500.0,121000.0,423498.0
803,2019-04-10,122000.0,500.0,121500.0,122500.0,121000.0,459206.0
804,2019-04-11,121500.0,500.0,121500.0,123000.0,121000.0,615217.0
805,2019-04-12,119500.0,2000.0,121500.0,122000.0,119500.0,953216.0
806,2019-04-15,119500.0,0.0,119000.0,120000.0,118000.0,596131.0
807,2019-04-16,119500.0,0.0,119500.0,120500.0,119000.0,973625.0
808,2019-04-17,119500.0,0.0,120000.0,120000.0,119000.0,639441.0
809,2019-04-18,118000.0,1500.0,119000.0,120000.0,117000.0,776721.0
810,2019-04-19,118000.0,0.0,119000.0,119000.0,117500.0,247009.0
811,2019-04-22,118000.0,0.0,118000.0,119500.0,117500.0,531346.0
812,2019-04-23,120500.0,2500.0,119000.0,121000.0,119000.0,815629.0
813,2019-04-24,121000.0,500.0,122000.0,122500.0,119500.0,906235.0
814,2019-04-25,120500.0,500.0,122000.0,122000.0,120000.0,720472.0
815,2019-04-26,118000.0,2500.0,120000.0,120500.0,117500.0,544042.0
816,2019-04-29,120000.0,2000.0,118500.0,120000.0,117000.0,429353.0
817,2019-04-30,119500.0,500.0,119000.0,120000.0,117500.0,569162.0
818,2019-05-02,122000.0,2500.0,119000.0,124000.0,118500.0,691901.0
819,2019-05-03,124000.0,2000.0,122000.0,124500.0,121500.0,684993.0
